codigo;valor
234744;1513.4
234744;1537.41
234744;1584.53
234744;1788.41
234744;1926.31
234744;2055.03
234744;2120.69
234744;2246.19
234744;2473.55
234744;2659.85
234744;3021.01
234744;3876.01
234744;4465.44
234744;5423.56
234744;5878.79
234744;7242.53
234744;8281.89
234744;8339.37
234744;8344.99
234744;10864.09
234744;17920.93
234744;21753.86
234744;22958.66
234744;29040.52
234744;38017.24
234744;51570.41
234744;59554.53
234744;65796.68
234744;84238.13
234744;108594.94
234744;110062.76
234744;279091.12
234744;296141.43
234744;1434245.75
234744;5982026.97
783853;1.11
783853;1.18
783853;1.19
783853;1.3
783853;1.86
783853;1.87
783853;1.89
783853;2.1
783853;2.24
783853;2.32
783853;2.37
783853;2.55
783853;2.55
783853;2.76
783853;3.21
783853;3.27
783853;3.46
783853;4.01
783853;4.04
783853;4.25
783853;5.05
783853;6.16
783853;6.37
783853;7.53
783853;8.6
783853;9.02
783853;9.24
783853;9.29
783853;9.73
783853;10.57
783853;10.66
783853;10.83
783853;11.56
783853;11.82
783853;12.21
783853;12.61
783853;16.21
783853;17.17
783853;17.82
783853;22.15
783853;22.32
783853;24.29
783853;25.66
783853;31.69
783853;34.69
783853;41.4
783853;47.45
783853;48.09
783853;50.87
783853;55.04
783853;63.69
783853;69.03
783853;72.08
783853;76.91
783853;80.24
783853;81.79
783853;85.02
783853;93.07
783853;102.16
783853;103.54
783853;110.95
783853;122.46000000000001
783853;125.33
783853;125.62
783853;126.26
783853;131.32
783853;131.78
783853;149.15
783853;151.77
783853;154.38
783853;174.49
783853;181.86
783853;182.68
783853;187.20999999999998
783853;278.73
783853;289.97
783853;533.98
783853;798.16
783853;900.47
783853;1259.36
783853;1625.11
783853;1762.66
783853;1854.99
783853;3280.74
783853;4110.21
783853;4914.47
783853;5147.75
783853;5863.35
783853;6594.4
783853;28782.32
783853;32702.54
783853;35194.34
783853;85455.21
783853;126952.86
783853;193411.19
783853;239794.36
783853;266739.37
783853;556138.05
783853;8002083.51
826567;1.07
826567;1.07
826567;1.15
826567;1.15
826567;1.16
826567;1.17
826567;1.21
826567;1.27
826567;1.3
826567;1.3
826567;1.3
826567;1.3
826567;1.33
826567;1.35
826567;1.36
826567;1.38
826567;1.4
826567;1.41
826567;1.45
826567;1.53
826567;1.55
826567;1.55
826567;1.62
826567;1.62
826567;1.64
826567;1.68
826567;1.68
826567;1.69
826567;1.7
826567;1.79
826567;1.84
826567;1.89
826567;1.91
826567;1.93
826567;1.96
826567;2.0
826567;2.05
826567;2.06
826567;2.06
826567;2.07
826567;2.09
826567;2.12
826567;2.15
826567;2.16
826567;2.17
826567;2.17
826567;2.21
826567;2.23
826567;2.29
826567;2.32
826567;2.36
826567;2.37
826567;2.39
826567;2.46
826567;2.47
826567;2.69
826567;2.69
826567;2.75
826567;2.85
826567;2.86
826567;2.93
826567;2.93
826567;2.94
826567;2.99
826567;3.01
826567;3.06
826567;3.17
826567;3.34
826567;3.34
826567;3.34
826567;3.35
826567;3.36
826567;3.37
826567;3.37
826567;3.39
826567;3.47
826567;3.47
826567;3.49
826567;3.81
826567;3.87
826567;4.03
826567;4.17
826567;4.19
826567;4.24
826567;4.47
826567;4.57
826567;4.71
826567;4.81
826567;4.85
826567;4.94
826567;4.98
826567;5.01
826567;5.03
826567;5.09
826567;5.28
826567;5.29
826567;5.45
826567;5.59
826567;5.66
826567;5.77
826567;5.9
826567;6.15
826567;6.51
826567;6.6
826567;6.61
826567;6.72
826567;7.03
826567;7.17
826567;7.42
826567;7.54
826567;7.78
826567;7.99
826567;8.4
826567;8.46
826567;8.59
826567;9.18
826567;9.31
826567;9.4
826567;9.42
826567;9.45
826567;9.66
826567;9.95
826567;10.26
826567;10.27
826567;11.56
826567;11.88
826567;12.37
826567;12.76
826567;12.95
826567;13.19
826567;16.55
826567;17.03
826567;17.51
826567;18.27
826567;18.66
826567;18.78
826567;18.78
826567;18.82
826567;19.99
826567;20.01
826567;20.48
826567;20.99
826567;21.57
826567;22.45
826567;22.66
826567;22.9
826567;22.95
826567;24.46
826567;24.51
826567;24.83
826567;25.56
826567;25.96
826567;26.91
826567;27.37
826567;27.98
826567;28.47
826567;28.51
826567;29.7
826567;31.35
826567;31.6
826567;31.6
826567;33.75
826567;36.17
826567;37.31
826567;38.05
826567;39.56
826567;39.66
826567;41.46
826567;41.99
826567;46.55
826567;47.63
826567;48.03
826567;50.63
826567;53.93
826567;57.12
826567;61.44
826567;61.65
826567;61.94
826567;62.45
826567;62.95
826567;69.67
826567;69.82
826567;76.97
826567;77.37
826567;80.82
826567;90.48
826567;92.77
826567;100.04
826567;101.37
826567;103.25
826567;109.82
826567;110.28999999999999
826567;111.76
826567;112.03
826567;117.32
826567;119.88
826567;120.16
826567;120.83
826567;123.69
826567;126.75
826567;127.35
826567;132.89
826567;133.32
826567;133.45
826567;133.72
826567;136.47
826567;139.57
826567;139.97
826567;142.92000000000002
826567;149.66
826567;150.95
826567;151.48
826567;153.01
826567;154.73
826567;156.73
826567;164.12
826567;167.78
826567;173.07999999999998
826567;173.12
826567;176.61
826567;177.98
826567;178.41
826567;179.22
826567;179.26999999999998
826567;182.08
826567;184.67000000000002
826567;192.53
826567;197.04000000000002
826567;206.24
826567;217.28
826567;252.55
826567;263.22
826567;265.75
826567;290.57
826567;300.95
826567;316.54
826567;352.57
826567;425.4
826567;477.23
826567;478.9
826567;487.1
826567;502.39
826567;526.04
826567;576.37
826567;585.01
826567;598.69
826567;600.57
826567;724.04
826567;836.79
826567;898.95
826567;983.35
826567;989.03
826567;1000.85
826567;1184.61
826567;1212.0
826567;1350.85
826567;1677.1
826567;1753.55
826567;1860.65
826567;1877.41
826567;1920.81
826567;1941.61
826567;2015.63
826567;2041.67
826567;2347.08
826567;2477.82
826567;2641.91
826567;2859.31
826567;3279.01
826567;3381.98
826567;3397.28
826567;3754.35
826567;3869.63
826567;4290.28
826567;4596.72
826567;5064.38
826567;5404.41
826567;5599.78
826567;5810.36
826567;5816.48
826567;6138.88
826567;6445.62
826567;7311.29
826567;9281.54
826567;9801.44
826567;11869.18
826567;13908.71
826567;15913.14
826567;18789.84
826567;18821.98
826567;24413.71
826567;25782.66
826567;34845.85
826567;39727.15
826567;44754.23
826567;56731.47
826567;92489.98
826567;109307.9
826567;133236.83
826567;137496.55
826567;187440.91
826567;189566.17
826567;199145.91
826567;201509.58
826567;282453.33
826567;327123.23
826567;469226.07
826567;505162.79
826567;580232.81
826567;875875.25
826567;877676.89
826567;2175038.28
826567;2306142.28
826567;3435143.98
826567;6602360.92
456711;1.05
456711;1.14
456711;1.19
456711;1.2
456711;1.2
456711;1.29
456711;1.36
456711;1.38
456711;1.4
456711;1.43
456711;1.44
456711;1.45
456711;1.46
456711;1.48
456711;1.53
456711;1.67
456711;1.76
456711;1.79
456711;1.86
456711;1.86
456711;1.89
456711;1.94
456711;1.94
456711;1.96
456711;1.97
456711;2.14
456711;2.15
456711;2.22
456711;2.25
456711;2.26
456711;2.37
456711;2.37
456711;2.4
456711;2.52
456711;2.65
456711;2.67
456711;2.68
456711;2.71
456711;2.71
456711;2.72
456711;2.9
456711;2.93
456711;3.13
456711;3.14
456711;3.2
456711;3.27
456711;3.39
456711;3.59
456711;3.71
456711;3.73
456711;3.95
456711;3.95
456711;4.28
456711;4.34
456711;4.48
456711;4.74
456711;4.77
456711;5.09
456711;5.26
456711;5.27
456711;5.28
456711;5.85
456711;5.94
456711;6.3
456711;6.77
456711;7.02
456711;7.27
456711;7.28
456711;7.31
456711;8.01
456711;8.38
456711;8.79
456711;10.55
456711;11.32
456711;11.43
456711;11.45
456711;11.54
456711;11.62
456711;11.91
456711;11.98
456711;12.03
456711;12.11
456711;13.32
456711;13.83
456711;14.34
456711;14.82
456711;16.03
456711;18.66
456711;20.44
456711;20.54
456711;21.55
456711;21.57
456711;27.15
456711;27.42
456711;29.22
456711;36.11
456711;44.58
456711;50.5
456711;58.75
456711;64.77
456711;67.24
456711;68.75
456711;69.11
456711;74.16
456711;75.03
456711;79.55
456711;89.29
456711;93.98
456711;94.61
456711;96.81
456711;97.56
456711;105.48
456711;109.63
456711;110.5
456711;111.51
456711;117.62
456711;121.64
456711;121.81
456711;125.77
456711;127.05
456711;127.9
456711;131.41
456711;135.8
456711;138.72
456711;147.39
456711;156.47
456711;159.3
456711;160.39
456711;160.51
456711;164.07999999999998
456711;166.47
456711;169.9
456711;174.25
456711;174.74
456711;187.62
456711;192.45
456711;193.8
456711;196.47
456711;198.47
456711;243.98
456711;247.11
456711;254.5
456711;262.06
456711;296.33
456711;302.16
456711;318.48
456711;319.51
456711;321.4
456711;326.58
456711;361.12
456711;387.51
456711;472.72
456711;488.45
456711;549.53
456711;625.35
456711;625.97
456711;627.32
456711;684.61
456711;697.02
456711;714.88
456711;751.92
456711;818.03
456711;926.32
456711;927.94
456711;1040.46
456711;1262.92
456711;1270.75
456711;1277.43
456711;1588.86
456711;1825.32
456711;1940.26
456711;2098.61
456711;2099.68
456711;2204.91
456711;2225.44
456711;2966.4
456711;3080.63
456711;3982.52
456711;4135.23
456711;5390.42
456711;5638.03
456711;5677.54
456711;7484.76
456711;7602.39
456711;9148.19
456711;10192.56
456711;11579.83
456711;13247.72
456711;17506.66
456711;18733.66
456711;27199.49
456711;28505.49
456711;35045.53
456711;36394.96
456711;53401.47
456711;61786.47
456711;61831.68
456711;70355.14
456711;99700.4
456711;117617.46
456711;244968.66
456711;255829.91
456711;437689.71
456711;522118.04
456711;604699.53
456711;749987.44
456711;1706951.29
456711;1775287.29
456711;3860041.0
456711;6906993.18
456711;8586239.98
1891;1.09
1891;1.16
1891;1.24
1891;1.4
1891;1.52
1891;2.22
1891;2.28
1891;2.5
1891;3.54
1891;3.9
1891;4.12
1891;4.69
1891;9.7
1891;11.07
1891;12.23
1891;12.3
1891;14.54
1891;15.4
1891;24.04
1891;24.78
1891;34.11
1891;46.17
1891;48.78
1891;49.95
1891;73.89
1891;76.87
1891;100.41
1891;103.69
1891;104.22
1891;112.57
1891;139.97
1891;149.0
1891;165.13
1891;165.46
1891;168.26
1891;181.07999999999998
1891;183.26
1891;208.55
1891;211.35
1891;216.17
1891;222.08
1891;291.37
1891;356.3
1891;408.44
1891;497.98
1891;518.76
1891;6121.74
1891;7485.23
1891;17578.51
1891;33318.88
1891;1742237.05
126562;1.12
126562;1.26
126562;1.44
126562;1.52
126562;1.53
126562;1.58
126562;1.79
126562;2.05
126562;2.17
126562;2.36
126562;2.39
126562;2.4
126562;2.72
126562;3.23
126562;3.29
126562;3.33
126562;3.85
126562;4.07
126562;4.39
126562;4.55
126562;4.62
126562;5.06
126562;6.03
126562;6.05
126562;6.32
126562;6.43
126562;7.11
126562;12.2
126562;14.05
126562;14.57
126562;15.68
126562;16.0
126562;26.93
126562;54.54
126562;56.62
126562;72.2
126562;88.01
126562;99.51
126562;102.06
126562;104.14
126562;126.56
126562;147.47
126562;153.87
126562;167.73000000000002
126562;197.14
126562;214.34
126562;219.62
126562;421.16
126562;442.88
126562;475.65
126562;730.71
126562;1290.76
126562;1468.91
126562;6066.3
126562;6721.19
126562;9780.59
126562;141572.32
126562;383347.87
990185;1.07
990185;1.07
990185;1.13
990185;1.13
990185;1.15
990185;1.18
990185;1.18
990185;1.24
990185;1.25
990185;1.3
990185;1.35
990185;1.38
990185;1.42
990185;1.44
990185;1.46
990185;1.46
990185;1.47
990185;1.49
990185;1.58
990185;1.6
990185;1.6
990185;1.65
990185;1.66
990185;1.7
990185;1.81
990185;1.85
990185;2.06
990185;2.25
990185;2.34
990185;2.34
990185;2.35
990185;2.37
990185;2.39
990185;2.44
990185;2.5
990185;2.56
990185;2.63
990185;2.64
990185;2.66
990185;2.71
990185;2.84
990185;2.9
990185;2.9
990185;2.96
990185;2.99
990185;3.13
990185;3.29
990185;3.31
990185;3.32
990185;3.34
990185;3.39
990185;3.44
990185;3.47
990185;3.48
990185;3.75
990185;3.8
990185;3.91
990185;4.17
990185;4.23
990185;4.24
990185;4.79
990185;4.94
990185;5.01
990185;5.1
990185;5.87
990185;6.07
990185;6.28
990185;6.31
990185;6.35
990185;6.42
990185;6.83
990185;6.93
990185;7.05
990185;7.31
990185;7.41
990185;7.61
990185;7.82
990185;7.93
990185;8.45
990185;8.82
990185;8.84
990185;8.96
990185;9.01
990185;9.69
990185;9.76
990185;10.26
990185;11.21
990185;11.55
990185;12.12
990185;12.27
990185;12.31
990185;12.87
990185;13.37
990185;13.5
990185;13.73
990185;14.02
990185;14.29
990185;14.32
990185;14.35
990185;15.07
990185;16.42
990185;16.47
990185;16.96
990185;18.6
990185;18.7
990185;18.93
990185;19.36
990185;20.26
990185;21.56
990185;21.95
990185;24.54
990185;24.54
990185;25.62
990185;25.65
990185;26.08
990185;26.45
990185;27.27
990185;32.98
990185;35.01
990185;35.54
990185;37.1
990185;39.33
990185;45.74
990185;49.33
990185;50.15
990185;50.82
990185;55.5
990185;57.37
990185;61.43
990185;64.04
990185;64.48
990185;68.56
990185;75.3
990185;75.7
990185;78.73
990185;80.48
990185;88.51
990185;92.13
990185;94.22
990185;99.41
990185;110.49
990185;111.35
990185;112.36
990185;117.47
990185;120.7
990185;124.25
990185;126.32
990185;126.51
990185;128.04
990185;131.01
990185;133.04
990185;137.53
990185;140.18
990185;145.34
990185;145.78
990185;146.75
990185;152.37
990185;153.23
990185;153.72
990185;156.27
990185;158.74
990185;162.21
990185;163.23
990185;164.18
990185;167.59
990185;171.15
990185;171.24
990185;172.72
990185;173.72
990185;181.25
990185;185.04000000000002
990185;191.65
990185;191.74
990185;193.93
990185;194.72
990185;197.92000000000002
990185;198.57999999999998
990185;200.55
990185;214.99
990185;254.81
990185;255.76
990185;264.05
990185;291.46
990185;316.15
990185;329.89
990185;364.79
990185;382.91
990185;417.97
990185;509.6
990185;611.02
990185;684.68
990185;695.29
990185;696.42
990185;702.66
990185;801.55
990185;851.78
990185;858.64
990185;972.62
990185;1074.65
990185;1080.92
990185;1242.63
990185;1250.03
990185;1398.12
990185;2385.35
990185;2690.7
990185;3106.03
990185;4309.87
990185;4874.85
990185;4926.77
990185;5038.16
990185;5060.45
990185;5077.98
990185;6621.91
990185;7226.92
990185;7275.58
990185;7697.66
990185;11058.98
990185;11188.6
990185;11739.67
990185;18996.93
990185;23621.33
990185;26895.8
990185;28462.64
990185;29709.65
990185;30612.05
990185;33511.78
990185;34130.29
990185;38182.09
990185;54168.97
990185;77126.25
990185;87960.65
990185;99073.46
990185;110439.15
990185;197423.7
990185;237794.66
990185;331842.48
990185;368381.76
990185;395916.28
990185;435818.81
990185;537726.25
990185;908292.27
990185;1307630.64
990185;1661043.86
990185;1859243.97
990185;5375331.42
990185;5534779.79
990185;6517182.04
990185;6776855.99
368215;1.07
368215;1.08
368215;1.09
368215;1.09
368215;1.12
368215;1.15
368215;1.15
368215;1.29
368215;1.34
368215;1.39
368215;1.4
368215;1.41
368215;1.56
368215;1.56
368215;1.59
368215;1.67
368215;1.68
368215;1.71
368215;1.74
368215;1.76
368215;1.81
368215;1.83
368215;1.88
368215;1.91
368215;1.91
368215;1.93
368215;2.04
368215;2.11
368215;2.27
368215;2.3
368215;2.36
368215;2.63
368215;2.88
368215;3.03
368215;3.07
368215;3.12
368215;3.13
368215;3.13
368215;3.39
368215;3.79
368215;3.86
368215;3.88
368215;3.95
368215;3.98
368215;4.2
368215;4.38
368215;4.44
368215;5.31
368215;5.68
368215;5.94
368215;6.1
368215;6.47
368215;6.48
368215;7.16
368215;7.27
368215;7.37
368215;7.46
368215;7.63
368215;7.98
368215;8.49
368215;9.19
368215;9.44
368215;9.69
368215;9.92
368215;10.24
368215;10.25
368215;10.32
368215;12.63
368215;13.58
368215;13.92
368215;13.97
368215;16.14
368215;16.9
368215;16.96
368215;17.85
368215;20.12
368215;21.82
368215;22.86
368215;23.79
368215;23.97
368215;24.98
368215;28.02
368215;31.94
368215;34.52
368215;34.57
368215;35.75
368215;35.87
368215;39.62
368215;40.82
368215;41.74
368215;45.18
368215;48.36
368215;50.32
368215;51.85
368215;55.85
368215;56.29
368215;59.18
368215;63.2
368215;66.9
368215;67.34
368215;71.05
368215;75.29
368215;80.7
368215;88.08
368215;97.87
368215;97.97
368215;101.48
368215;104.97
368215;109.15
368215;112.65
368215;113.59
368215;114.07
368215;114.51
368215;114.66
368215;116.21000000000001
368215;117.09
368215;117.18
368215;127.88
368215;128.2
368215;136.87
368215;136.97
368215;137.92000000000002
368215;149.44
368215;154.76
368215;155.03
368215;156.68
368215;160.04
368215;163.22
368215;163.97
368215;164.14
368215;166.76999999999998
368215;170.11
368215;180.59
368215;184.93
368215;194.18
368215;196.69
368215;203.51
368215;209.24
368215;216.16
368215;220.15
368215;269.83
368215;278.49
368215;284.87
368215;333.28
368215;347.37
368215;348.98
368215;426.46
368215;432.85
368215;463.0
368215;622.58
368215;731.38
368215;814.31
368215;859.33
368215;1405.52
368215;1757.37
368215;2083.17
368215;2101.23
368215;2192.13
368215;3006.95
368215;3023.59
368215;3108.36
368215;3147.0
368215;4258.0
368215;5004.21
368215;5520.16
368215;7282.79
368215;8029.35
368215;8543.97
368215;8890.14
368215;13964.36
368215;14971.44
368215;18987.83
368215;21357.48
368215;27417.29
368215;28298.53
368215;51364.78
368215;61375.28
368215;67515.34
368215;77967.12
368215;83314.04
368215;103069.54
368215;113008.06
368215;136596.0
368215;223659.44
368215;418486.08
368215;582064.28
368215;648889.12
368215;710897.81
368215;1115219.18
368215;1142696.35
368215;1473985.43
368215;4327742.89
368215;8069398.5
368215;9728632.0
51712;1.07
51712;1.11
51712;1.14
51712;1.15
51712;1.32
51712;1.38
51712;1.39
51712;1.39
51712;1.45
51712;1.46
51712;1.46
51712;1.49
51712;1.55
51712;1.57
51712;1.62
51712;1.62
51712;1.63
51712;1.64
51712;1.67
51712;1.8
51712;1.87
51712;1.96
51712;1.96
51712;2.01
51712;2.03
51712;2.03
51712;2.05
51712;2.07
51712;2.12
51712;2.17
51712;2.19
51712;2.26
51712;2.3
51712;2.36
51712;2.36
51712;2.37
51712;2.38
51712;2.4
51712;2.46
51712;2.73
51712;2.75
51712;2.84
51712;3.18
51712;3.35
51712;3.46
51712;3.48
51712;3.55
51712;3.56
51712;3.65
51712;3.65
51712;3.83
51712;4.38
51712;4.39
51712;4.47
51712;4.67
51712;4.89
51712;4.94
51712;5.11
51712;5.12
51712;5.42
51712;5.82
51712;6.03
51712;6.37
51712;7.13
51712;7.27
51712;7.32
51712;7.91
51712;7.96
51712;8.78
51712;8.9
51712;9.19
51712;10.3
51712;10.65
51712;11.71
51712;11.71
51712;11.79
51712;12.63
51712;12.63
51712;13.38
51712;14.15
51712;14.21
51712;14.27
51712;14.38
51712;14.68
51712;14.87
51712;14.93
51712;15.29
51712;16.08
51712;16.67
51712;17.12
51712;17.9
51712;17.94
51712;18.08
51712;18.2
51712;19.26
51712;19.34
51712;20.69
51712;21.49
51712;21.52
51712;21.91
51712;22.4
51712;22.59
51712;22.72
51712;23.15
51712;24.83
51712;25.84
51712;27.55
51712;30.97
51712;31.88
51712;32.07
51712;32.23
51712;33.88
51712;34.33
51712;35.75
51712;35.91
51712;40.65
51712;43.2
51712;47.24
51712;48.77
51712;53.96
51712;54.63
51712;55.17
51712;55.55
51712;55.64
51712;56.12
51712;57.67
51712;58.09
51712;60.63
51712;62.52
51712;63.98
51712;68.37
51712;70.21
51712;79.86
51712;81.37
51712;99.85
51712;102.75
51712;107.17
51712;108.89
51712;109.6
51712;109.87
51712;115.77
51712;118.06
51712;119.63
51712;124.37
51712;127.47
51712;132.59
51712;133.18
51712;133.28
51712;140.0
51712;156.03
51712;156.21
51712;156.27
51712;158.46
51712;162.9
51712;166.92000000000002
51712;169.54
51712;172.19
51712;175.49
51712;177.78
51712;182.41
51712;184.39
51712;184.99
51712;186.81
51712;189.11
51712;191.95999999999998
51712;193.85
51712;194.37
51712;199.05
51712;204.65
51712;210.82
51712;212.07
51712;266.65
51712;269.32
51712;319.98
51712;352.28
51712;394.79
51712;413.05
51712;496.11
51712;541.42
51712;573.9
51712;599.41
51712;621.8
51712;637.41
51712;651.55
51712;679.08
51712;698.42
51712;744.06
51712;993.98
51712;1057.33
51712;1063.29
51712;1103.96
51712;1269.91
51712;1470.72
51712;1488.15
51712;2161.57
51712;2467.05
51712;2582.23
51712;2793.42
51712;2820.52
51712;3260.16
51712;3561.77
51712;3899.6
51712;4222.52
51712;4641.53
51712;7185.98
51712;7298.37
51712;9303.82
51712;9668.67
51712;13713.23
51712;13728.77
51712;16622.24
51712;20027.81
51712;20432.76
51712;27602.2
51712;38932.92
51712;45077.2
51712;50518.68
51712;127077.85
51712;129012.1
51712;160695.07
51712;198070.08
51712;202789.07
51712;518089.42
51712;934429.53
51712;1152573.53
51712;1307568.12
51712;2123506.07
51712;3183274.7
51712;3291854.61
51712;3727140.98
51712;4325915.1
443856;1.05
443856;1.12
443856;1.2
443856;1.24
443856;1.24
443856;1.32
443856;1.33
443856;1.41
443856;1.44
443856;1.44
443856;1.62
443856;1.63
443856;1.64
443856;1.64
443856;1.65
443856;1.67
443856;1.83
443856;1.87
443856;1.99
443856;2.0
443856;2.15
443856;2.19
443856;2.2
443856;2.22
443856;2.28
443856;2.38
443856;2.4
443856;2.49
443856;2.49
443856;2.53
443856;2.54
443856;2.54
443856;2.54
443856;2.82
443856;2.84
443856;2.86
443856;2.94
443856;3.09
443856;3.34
443856;3.38
443856;3.38
443856;3.55
443856;3.56
443856;3.67
443856;3.81
443856;3.97
443856;4.41
443856;4.73
443856;4.85
443856;4.86
443856;4.97
443856;5.01
443856;5.03
443856;5.1
443856;5.18
443856;5.36
443856;5.43
443856;5.7
443856;5.76
443856;5.87
443856;6.07
443856;6.13
443856;6.23
443856;6.64
443856;6.68
443856;6.81
443856;6.87
443856;7.11
443856;7.14
443856;7.26
443856;7.3
443856;7.58
443856;7.65
443856;8.08
443856;8.36
443856;8.4
443856;8.41
443856;8.44
443856;8.51
443856;8.65
443856;9.18
443856;9.61
443856;10.98
443856;11.31
443856;11.32
443856;11.34
443856;12.16
443856;12.26
443856;12.29
443856;12.34
443856;14.82
443856;15.15
443856;16.88
443856;17.16
443856;17.72
443856;19.14
443856;22.0
443856;26.41
443856;28.31
443856;29.66
443856;32.26
443856;33.1
443856;33.17
443856;38.46
443856;38.75
443856;41.28
443856;41.65
443856;43.34
443856;47.27
443856;50.53
443856;50.76
443856;53.55
443856;56.48
443856;58.54
443856;62.83
443856;67.47
443856;74.0
443856;79.84
443856;87.76
443856;88.62
443856;91.05
443856;100.1
443856;100.79
443856;102.53
443856;105.89
443856;106.03
443856;122.38
443856;131.46
443856;141.45
443856;144.01
443856;146.3
443856;148.2
443856;148.99
443856;153.56
443856;155.26
443856;156.24
443856;159.36
443856;163.73
443856;172.70999999999998
443856;173.54
443856;175.26
443856;180.54
443856;182.44
443856;185.85
443856;190.17000000000002
443856;191.65
443856;191.66
443856;193.39
443856;204.33
443856;222.89
443856;229.29
443856;256.01
443856;257.11
443856;270.24
443856;340.96
443856;355.48
443856;383.82
443856;525.8
443856;567.91
443856;579.87
443856;763.54
443856;944.24
443856;956.05
443856;1053.85
443856;1238.03
443856;1566.21
443856;2062.25
443856;2149.38
443856;2167.88
443856;2169.38
443856;2172.62
443856;2666.31
443856;2683.83
443856;2756.82
443856;3275.58
443856;3818.0
443856;4105.22
443856;5123.33
443856;5853.93
443856;6484.45
443856;8016.8
443856;9416.21
443856;9954.69
443856;17426.86
443856;28045.26
443856;32914.69
443856;33780.66
443856;39713.1
443856;45860.82
443856;62822.0
443856;89458.24
443856;107907.6
443856;124199.03
443856;144892.62
443856;223596.29
443856;367184.38
443856;383659.47
443856;598049.84
443856;1227058.41
368196;1.14
368196;1.16
368196;1.17
368196;1.2
368196;1.22
368196;1.23
368196;1.24
368196;1.25
368196;1.27
368196;1.27
368196;1.31
368196;1.32
368196;1.32
368196;1.33
368196;1.48
368196;1.52
368196;1.53
368196;1.54
368196;1.55
368196;1.6
368196;1.61
368196;1.62
368196;1.63
368196;1.82
368196;1.82
368196;1.83
368196;1.83
368196;1.89
368196;1.91
368196;1.93
368196;2.24
368196;2.51
368196;2.56
368196;2.61
368196;2.66
368196;2.76
368196;2.8
368196;2.8
368196;3.36
368196;3.49
368196;3.62
368196;3.64
368196;3.65
368196;3.75
368196;3.75
368196;3.89
368196;3.94
368196;4.13
368196;4.14
368196;4.4
368196;4.5
368196;4.52
368196;4.59
368196;4.69
368196;4.79
368196;4.84
368196;4.91
368196;5.09
368196;5.1
368196;5.18
368196;5.4
368196;5.44
368196;5.54
368196;5.63
368196;5.7
368196;5.78
368196;5.99
368196;6.08
368196;6.43
368196;6.6
368196;6.85
368196;6.96
368196;7.08
368196;7.31
368196;7.61
368196;7.62
368196;8.05
368196;8.07
368196;8.16
368196;8.21
368196;8.56
368196;9.26
368196;9.56
368196;9.79
368196;9.95
368196;10.8
368196;10.9
368196;10.94
368196;11.03
368196;11.07
368196;11.08
368196;12.02
368196;13.04
368196;13.05
368196;13.28
368196;13.92
368196;15.22
368196;16.08
368196;16.19
368196;16.53
368196;18.58
368196;19.47
368196;23.19
368196;24.18
368196;25.84
368196;26.0
368196;26.96
368196;28.14
368196;28.82
368196;29.21
368196;29.99
368196;30.97
368196;31.47
368196;33.67
368196;34.26
368196;34.99
368196;38.18
368196;40.54
368196;42.26
368196;43.05
368196;48.27
368196;49.31
368196;50.91
368196;55.37
368196;58.29
368196;60.56
368196;61.51
368196;62.28
368196;72.13
368196;72.91
368196;74.36
368196;74.41
368196;78.48
368196;81.04
368196;92.56
368196;93.46
368196;94.77
368196;94.96
368196;98.93
368196;102.33
368196;105.08
368196;106.41
368196;112.12
368196;112.21
368196;116.08
368196;116.21000000000001
368196;117.08
368196;117.47
368196;118.16
368196;118.26
368196;120.95
368196;123.17
368196;125.16
368196;129.85
368196;130.9
368196;135.03
368196;140.18
368196;140.95
368196;146.6
368196;150.27
368196;150.99
368196;153.36
368196;154.59
368196;154.95
368196;158.54
368196;158.93
368196;161.48
368196;165.87
368196;169.38
368196;172.28
368196;175.65
368196;179.7
368196;183.01
368196;185.07
368196;187.73000000000002
368196;190.74
368196;192.94
368196;194.04000000000002
368196;216.33
368196;237.4
368196;260.68
368196;265.06
368196;267.02
368196;322.94
368196;332.0
368196;337.39
368196;337.88
368196;340.15
368196;388.48
368196;394.6
368196;484.8
368196;485.94
368196;498.83
368196;499.59
368196;585.88
368196;598.08
368196;672.58
368196;700.38
368196;724.42
368196;803.68
368196;831.35
368196;930.39
368196;1071.09
368196;1419.15
368196;1426.85
368196;1720.78
368196;1858.12
368196;2191.17
368196;2341.56
368196;2505.64
368196;3334.17
368196;3520.69
368196;3528.69
368196;3619.02
368196;3736.68
368196;4868.84
368196;4921.41
368196;5312.42
368196;5817.87
368196;6800.02
368196;7264.36
368196;9087.55
368196;9823.98
368196;10016.61
368196;10976.05
368196;11079.02
368196;11191.46
368196;12207.69
368196;13076.68
368196;14072.19
368196;16520.15
368196;22356.73
368196;36915.48
368196;56019.76
368196;56353.06
368196;57681.18
368196;64104.53
368196;86656.92
368196;86936.54
368196;93109.93
368196;134822.78
368196;140623.12
368196;152604.18
368196;176624.83
368196;366572.88
368196;441851.4
368196;542226.34
368196;576654.38
368196;667972.27
368196;1084710.21
368196;1822910.11
368196;3904481.66
368196;4904085.87
368196;6018938.9
368196;6728295.01
55556;1.09
55556;1.18
55556;1.19
55556;1.2
55556;1.31
55556;1.35
55556;1.37
55556;1.37
55556;1.44
55556;1.52
55556;1.68
55556;1.74
55556;1.81
55556;1.87
55556;1.94
55556;2.0
55556;2.03
55556;2.06
55556;2.14
55556;2.25
55556;2.36
55556;2.59
55556;2.64
55556;2.67
55556;2.76
55556;2.83
